GLOBALEVENTID	SQLDATE	MonthYear	Year	FractionDate	Actor1Code	Actor1Name	Actor1CountryCode	Actor1KnownGroupCode	Actor1EthnicCode	Actor1Religion1Code	Actor1Religion2Code	Actor1Type1Code	Actor1Type2Code	Actor1Type3Code	Actor2Code	Actor2Name	Actor2CountryCode	Actor2KnownGroupCode	Actor2EthnicCode	Actor2Religion1Code	Actor2Religion2Code	Actor2Type1Code	Actor2Type2Code	Actor2Type3Code	IsRootEvent	EventCode	EventBaseCode	EventRootCode	QuadClass	GoldsteinScale	NumMentions	NumSources	NumArticles	AvgTone	Actor1Geo_Type	Actor1Geo_FullName	Actor1Geo_CountryCode	Actor1Geo_ADM1Code	Actor1Geo_Lat	Actor1Geo_Long	Actor1Geo_FeatureID	Actor2Geo_Type	Actor2Geo_FullName	Actor2Geo_CountryCode	Actor2Geo_ADM1Code	Actor2Geo_Lat	Actor2Geo_Long	Actor2Geo_FeatureID	ActionGeo_Type	ActionGeo_FullName	ActionGeo_CountryCode	ActionGeo_ADM1Code	ActionGeo_Lat	ActionGeo_Long	ActionGeo_FeatureID	DATEADDED	SOURCEURL
20150703.export.CSV:445710944	20150703	201507	2015	2015.5014	NZLMIL	NEW ZEALAND	NZL					MIL			NZL	NEW ZEALAND	NZL								1	013	013	01	1	0.4	10	1	10	-3.21030804723106	4	Tinwald, New Zealand (general), New Zealand	NZ	NZ00	-43.9167	171.717	-1519744	4	Tinwald, New Zealand (general), New Zealand	NZ	NZ00	-43.9167	171.717	-1519744	4	Tinwald, New Zealand (general), New Zealand	NZ	NZ00	-43.9167	171.717	-1519744	20150703	http://www.stuff.co.nz/the-press/news/69924982/Ashburton-mum-Cindy-George-and-her-three-children-found-dead
20150703.export.CSV:445751602	20150703	201507	2015	2015.5014	COKMIL	COOK ISLANDS	COK					MIL			NZL	NEW ZEALAND	NZL								0	013	013	01	1	0.4	4	1	4	-1.78795771247389	1	Cook Islands	CW	CW	-21.2333	-159.767	CW	1	Cook Islands	CW	CW	-21.2333	-159.767	CW	1	Cook Islands	CW	CW	-21.2333	-159.767	CW	20150703	http://www.stuff.co.nz/the-press/news/69924982/Ashburton-deaths-a-tragic-terrible-accident-says-top-cop
20150703.export.CSV:445790654	20150703	201507	2015	2015.5014	NZL	NEW ZEALAND	NZL								AUSMIL	AUSTRALIAN	AUS					MIL			1	190	190	19	4	-10.0	9	2	6	-0.911929928302162	1	New Zealand	NZ	NZ	-41	174	NZ	4	Shoalwater Bay, Queensland, Australia	AS	AS04	-20.0301	148.286	-1600414	4	Shoalwater Bay, Queensland, Australia	AS	AS04	-20.0301	148.286	-1600414	20150703	http://www.shanghaidaily.com/article/article_xinhua.aspx?id=290715
20150703.export.CSV:445888421	20150703	201507	2015	2015.5014	NZL	NEW ZEALAND	NZL								MIL	ARMY						MIL			0	190	190	19	4	-10.0	2	1	2	-1.46137787056367	4	Mornington, New Zealand (general), New Zealand	NZ	NZ00	-45.8833	170.467	-1514131	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	4	Mornington, New Zealand (general), New Zealand	NZ	NZ00	-45.8833	170.467	-1514131	20150703	http://www.thehindu.com/features/metroplus/hidden-histories-column-napoleons-brush-with-madras/article7382999.ece
20150703.export.CSV:445888422	20150703	201507	2015	2015.5014	NZL	NEW ZEALAND	NZL								MIL	ARMY						MIL			0	190	190	19	4	-10.0	2	1	2	-1.46137787056367	4	Mornington, New Zealand (general), New Zealand	NZ	NZ00	-45.8833	170.467	-1514131	4	Willingdon, East Sussex, United Kingdom	UK	UKE2	50.7833	0.25	-2611769	4	Mornington, New Zealand (general), New Zealand	NZ	NZ00	-45.8833	170.467	-1514131	20150703	http://www.thehindu.com/features/metroplus/hidden-histories-column-napoleons-brush-with-madras/article7382999.ece
20150703.export.CSV:445888423	20150703	201507	2015	2015.5014	NZL	NEW ZEALAND	NZL								MIL	ARMY						MIL			0	190	190	19	4	-10.0	2	1	2	-1.46137787056367	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	4	Willingdon, East Sussex, United Kingdom	UK	UKE2	50.7833	0.25	-2611769	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	20150703	http://www.thehindu.com/features/metroplus/hidden-histories-column-napoleons-brush-with-madras/article7382999.ece
20150703.export.CSV:445932438	20150703	201507	2015	2015.5014	GBR	LONDON	GBR								NZLMIL	NEW ZEALAND	NZL					MIL			1	042	042	04	1	1.9	6	1	6	-3.59712230215827	4	Sussex, East Sussex, United Kingdom	UK	UKE2	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	50.9167	-0.083333	-2609142	20150703	http://news.yahoo.com/brilliant-mccullum-sets-t20-blast-record-211046296--spt.html
20150703.export.CSV:445932439	20150703	201507	2015	2015.5014	GBR	LONDON	GBR								NZLMIL	NEW ZEALAND	NZL					MIL			1	042	042	04	1	1.9	2	1	2	-3.59712230215827	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150703	http://news.yahoo.com/brilliant-mccullum-sets-t20-blast-record-211046296--spt.html
20150703.export.CSV:445932870	20150703	201507	2015	2015.5014	NZLMIL	NEW ZEALAND	NZL					MIL			GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	-3.59712230215827	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	New Zealand	NZ	NZ	-41	174	NZ	20150703	http://news.yahoo.com/brilliant-mccullum-sets-t20-blast-record-211046296--spt.html
20150703.export.CSV:445932871	20150703	201507	2015	2015.5014	NZLMIL	NEW ZEALAND	NZL					MIL			GBR	LONDON	GBR								1	043	043	04	1	2.8	6	1	6	-3.59712230215827	1	New Zealand	NZ	NZ	-41	174	NZ	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	New Zealand	NZ	NZ	-41	174	NZ	20150703	http://news.yahoo.com/brilliant-mccullum-sets-t20-blast-record-211046296--spt.html
20150703.export.CSV:445935255	20150703	201507	2015	2015.5014											NZLMIL	NEW ZEALAND	NZL					MIL			1	043	043	04	1	2.8	8	1	8	-3.59712230215827	0							1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150703	http://tenplay.com.au/news/2015/07/04/brilliant-mccullum-sets-t20-blast-record
20150703.export.CSV:445935845	20150703	201507	2015	2015.5014	NZL	NEW ZEALAND	NZL								NZLMIL	NEW ZEALAND	NZL					MIL			1	043	043	04	1	2.8	2	1	2	-3.59712230215827	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150703	http://tenplay.com.au/news/2015/07/04/brilliant-mccullum-sets-t20-blast-record
20150703.export.CSV:445935848	20150703	201507	2015	2015.5014	NZLMIL	NEW ZEALAND	NZL					MIL													1	042	042	04	1	1.9	6	1	6	-3.59712230215827	4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	0							4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20150703	http://tenplay.com.au/news/2015/07/04/brilliant-mccullum-sets-t20-blast-record
20150703.export.CSV:445935849	20150703	201507	2015	2015.5014	NZLMIL	NEW ZEALAND	NZL					MIL													1	042	042	04	1	1.9	2	1	2	-3.59712230215827	1	New Zealand	NZ	NZ	-41	174	NZ	0							1	New Zealand	NZ	NZ	-41	174	NZ	20150703	http://tenplay.com.au/news/2015/07/04/brilliant-mccullum-sets-t20-blast-record
20150703.export.CSV:445935850	20150703	201507	2015	2015.5014	NZLMIL	NEW ZEALAND	NZL					MIL			NZL	NEW ZEALAND	NZL								1	042	042	04	1	1.9	2	1	2	-3.59712230215827	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150703	http://tenplay.com.au/news/2015/07/04/brilliant-mccullum-sets-t20-blast-record
20150704.export.CSV:445993242	20150704	201507	2015	2015.5041											NZLMIL	NEW ZEALAND	NZL					MIL			1	043	043	04	1	2.8	40	4	32	-4.01436222707843	0							1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150704	http://www.deccanherald.com/content/487377/brilliant-mccullum-sets-t20-blast.html
20150704.export.CSV:445993678	20150704	201507	2015	2015.5041	GBR	LONDON	GBR								NZLMIL	NEW ZEALAND	NZL					MIL			1	042	042	04	1	1.9	2	1	2	-3.125	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20150704	http://www.freepressjournal.in/brilliant-brendon-mccullum-sets-t20-blast-record/
20150704.export.CSV:445993679	20150704	201507	2015	2015.5041	GBR	LONDON	GBR								NZLMIL	NEW ZEALAND	NZL					MIL			1	042	042	04	1	1.9	6	3	6	-3.37278299426187	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	Sussex, East Sussex, United Kingdom	UK	UKE2	50.9167	-0.083333	-2609142	20150704	http://www.freepressjournal.in/brilliant-brendon-mccullum-sets-t20-blast-record/
20150704.export.CSV:445993680	20150704	201507	2015	2015.5041	GBR	LONDON	GBR								NZLMIL	NEW ZEALAND	NZL					MIL			1	042	042	04	1	1.9	39	7	39	-3.66802794444647	4	Sussex, East Sussex, United Kingdom	UK	UKE2	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	50.9167	-0.083333	-2609142	20150704	http://www.freepressjournal.in/brilliant-brendon-mccullum-sets-t20-blast-record/
20150704.export.CSV:445994139	20150704	201507	2015	2015.5041	NZL	NEW ZEALAND	NZL								NZLMIL	NEW ZEALAND	NZL					MIL			1	043	043	04	1	2.8	10	4	8	-4.01436222707843	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150704	http://www.deccanherald.com/content/487377/brilliant-mccullum-sets-t20-blast.html
20150704.export.CSV:445994143	20150704	201507	2015	2015.5041	NZLMIL	NEW ZEALAND	NZL					MIL													1	042	042	04	1	1.9	22	4	20	-4.01436222707843	1	New Zealand	NZ	NZ	-41	174	NZ	0							1	New Zealand	NZ	NZ	-41	174	NZ	20150704	http://www.deccanherald.com/content/487377/brilliant-mccullum-sets-t20-blast.html
20150704.export.CSV:445994144	20150704	201507	2015	2015.5041	NZLMIL	NEW ZEALAND	NZL					MIL			GBR	LONDON	GBR								1	043	043	04	1	2.8	2	1	2	-3.125	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20150704	http://www.freepressjournal.in/brilliant-brendon-mccullum-sets-t20-blast-record/
20150704.export.CSV:445994145	20150704	201507	2015	2015.5041	NZLMIL	NEW ZEALAND	NZL					MIL			GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	14	7	14	-3.68989201241248	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	New Zealand	NZ	NZ	-41	174	NZ	20150704	http://www.freepressjournal.in/brilliant-brendon-mccullum-sets-t20-blast-record/
20150704.export.CSV:445994146	20150704	201507	2015	2015.5041	NZLMIL	NEW ZEALAND	NZL					MIL			GBR	LONDON	GBR								1	043	043	04	1	2.8	6	3	6	-3.37278299426187	1	New Zealand	NZ	NZ	-41	174	NZ	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20150704	http://www.freepressjournal.in/brilliant-brendon-mccullum-sets-t20-blast-record/
20150704.export.CSV:445994147	20150704	201507	2015	2015.5041	NZLMIL	NEW ZEALAND	NZL					MIL			GBR	LONDON	GBR								1	043	043	04	1	2.8	43	8	43	-3.66304577348542	1	New Zealand	NZ	NZ	-41	174	NZ	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	New Zealand	NZ	NZ	-41	174	NZ	20150704	http://www.freepressjournal.in/brilliant-brendon-mccullum-sets-t20-blast-record/
20150704.export.CSV:445994148	20150704	201507	2015	2015.5041	NZLMIL	NEW ZEALAND	NZL					MIL			NZL	NEW ZEALAND	NZL								1	042	042	04	1	1.9	10	4	8	-4.01436222707843	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150704	http://www.deccanherald.com/content/487377/brilliant-mccullum-sets-t20-blast.html
20150704.export.CSV:445994891	20150704	201507	2015	2015.5041	GBR	LONDON	GBR								NZLMIL	NEW ZEALAND	NZL					MIL			1	042	042	04	1	1.9	8	3	8	-3.55646864319653	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	4	Sussex, East Sussex, United Kingdom	UK	UKE2	50.9167	-0.083333	-2609142	20150704	http://www.ptinews.com/news/6218186_Brilliant-McCullum-sets-T20-Blast-record-.html
20150704.export.CSV:445995269	20150704	201507	2015	2015.5041	NZLMIL	NEW ZEALAND	NZL					MIL													1	042	042	04	1	1.9	18	3	18	-4.12699277335948	4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	0							4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20150704	http://www.business-standard.com/article/pti-stories/brilliant-mccullum-sets-t20-blast-record-115070400145_1.html
20150704.export.CSV:446009507	20150704	201507	2015	2015.5041	ISR	ISRAELI	ISR								NZLMED	NEW ZEALAND	NZL					MED			0	173	173	17	4	-5.0	2	1	2	-3.56472795497186	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	1	New Zealand	NZ	NZ	-41	174	NZ	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	20150704	http://www.lidtime.com/israeli-navy-peacefully-intercepts-gaza-bound-vessel/
20150704.export.CSV:446009508	20150704	201507	2015	2015.5041	ISR	ISRAELI	ISR								NZLMED	NEW ZEALAND	NZL					MED			0	173	173	17	4	-5.0	2	1	2	-3.56472795497186	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150704	http://www.lidtime.com/israeli-navy-peacefully-intercepts-gaza-bound-vessel/
20150704.export.CSV:446009516	20150704	201507	2015	2015.5041	ISRMIL	ISRAELI	ISR					MIL			NZLMED	NEW ZEALAND	NZL					MED			0	173	173	17	4	-5.0	4	1	4	-3.56472795497186	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	1	New Zealand	NZ	NZ	-41	174	NZ	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	20150704	http://www.lidtime.com/israeli-navy-peacefully-intercepts-gaza-bound-vessel/
20150704.export.CSV:446009517	20150704	201507	2015	2015.5041	ISRMIL	ISRAEL	ISR					MIL			NZLMED	NEW ZEALAND	NZL					MED			0	173	173	17	4	-5.0	2	1	2	-3.56472795497186	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150704	http://www.lidtime.com/israeli-navy-peacefully-intercepts-gaza-bound-vessel/
20150704.export.CSV:446028065	20150704	201507	2015	2015.5041	GBR	UNITED KINGDOM	GBR								NZLMIL	NEW ZEALAND	NZL					MIL			1	042	042	04	1	1.9	2	1	2	-3.6231884057971	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	New Zealand	NZ	NZ	-41	174	NZ	20150704	http://www.sahilonline.org/newsDetails.php?cid=5&nid=34692
20150704.export.CSV:446028066	20150704	201507	2015	2015.5041	GBR	LONDON	GBR								NZLMIL	NEW ZEALAND	NZL					MIL			1	042	042	04	1	1.9	6	1	6	-3.6231884057971	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150704	http://www.sahilonline.org/newsDetails.php?cid=5&nid=34692
20150704.export.CSV:446089884	20150704	201507	2015	2015.5041	AUS	AUSTRALIA	AUS								NZLMIL	NEW ZEALAND	NZL					MIL			1	036	036	03	1	4.0	20	2	20	0.888906447534762	1	Australia	AS	AS	-27	133	AS	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150704	https://nz.news.yahoo.com/top-stories/a/28673217/nz-heads-off-to-military-exercise/
20150704.export.CSV:446090868	20150704	201507	2015	2015.5041	NZLMIL	NEW ZEALAND	NZL					MIL			MIL	MILITARY						MIL			1	020	020	02	1	3.0	20	2	20	0.888906447534762	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150704	https://nz.news.yahoo.com/top-stories/a/28673217/nz-heads-off-to-military-exercise/
20150704.export.CSV:446090869	20150704	201507	2015	2015.5041	NZLMIL	NEW ZEALAND	NZL					MIL			MIL	MILITARY						MIL			1	150	150	15	4	-7.2	20	2	20	0.888906447534762	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150704	https://nz.news.yahoo.com/top-stories/a/28673217/nz-heads-off-to-military-exercise/
20150704.export.CSV:446096515	20150704	201507	2015	2015.5041	NZL	AUCKLAND	NZL								ITA	MILAN	ITA								0	036	036	03	1	4.0	10	1	10	2.33118971061094	4	Milan, Lombardia, Italy	IT	IT09	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	45.4667	9.2	-121726	20150704	http://www.stuff.co.nz/travel/destinations/europe/italy/69864772/italy-nz-takes-centre-stage-at-venice-biennale
20150704.export.CSV:446102282	20150704	201507	2015	2015.5041	NZLMIL	KIWI	NZL					MIL			UAF	TERRORIST GROUP						UAF			1	040	040	04	1	1.0	4	1	4	-2.25988700564972	1	New Zealand	NZ	NZ	-41	174	NZ	1	Syria	SY	SY	35	38	SY	1	New Zealand	NZ	NZ	-41	174	NZ	20150704	http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11475885
20150704.export.CSV:446102283	20150704	201507	2015	2015.5041	NZLMIL	KIWI	NZL					MIL			UAF	TERRORIST GROUP						UAF			1	040	040	04	1	1.0	6	1	6	-2.25988700564972	1	Syria	SY	SY	35	38	SY	1	Syria	SY	SY	35	38	SY	1	Syria	SY	SY	35	38	SY	20150704	http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11475885
20150704.export.CSV:446102368	20150704	201507	2015	2015.5041	UAF	TERRORIST GROUP						UAF			NZLMIL	KIWI	NZL					MIL			1	040	040	04	1	1.0	20	1	20	-2.48740956617327	1	United States	US	US	38	-97	US	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150704	http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11475885
20150704.export.CSV:446105838	20150704	201507	2015	2015.5041	GBR	LONDON	GBR								NZLMIL	NEW ZEALAND	NZL					MIL			1	042	042	04	1	1.9	2	1	2	-5	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150704	http://www.dailykashmirimages.com/news-mccullum-blasts-derbyshire-to-set-t20-blast-record-82468.aspx
20150704.export.CSV:446109245	20150704	201507	2015	2015.5041	NZLMIL	KIWI	NZL					MIL			UAF	TERRORIST GROUP						UAF			1	040	040	04	1	1.0	4	1	4	-2.71493212669683	1	New Zealand	NZ	NZ	-41	174	NZ	1	France	FR	FR	46	2	FR	1	New Zealand	NZ	NZ	-41	174	NZ	20150704	http://m.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11475885
20150704.export.CSV:446109246	20150704	201507	2015	2015.5041	NZLMIL	KIWI	NZL					MIL			UAF	TERRORIST GROUP						UAF			1	040	040	04	1	1.0	6	1	6	-2.71493212669683	1	Syria	SY	SY	35	38	SY	1	France	FR	FR	46	2	FR	1	Syria	SY	SY	35	38	SY	20150704	http://m.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11475885
20150704.export.CSV:446112196	20150704	201507	2015	2015.5041	AUS	AUSTRALIA	AUS								NZLMIL	NEW ZEALAND	NZL					MIL			1	036	036	03	1	4.0	40	1	40	0.884955752212385	1	Australia	AS	AS	-27	133	AS	1	Australia	AS	AS	-27	133	AS	1	Australia	AS	AS	-27	133	AS	20150704	http://home.nzcity.co.nz/news/article.aspx?id=209344&fm=psp,tsf
20150705.export.CSV:446181615	20150705	201507	2015	2015.5068	GBR	LONDON	GBR								NZLMIL	NEW ZEALAND	NZL					MIL			1	042	042	04	1	1.9	12	2	12	-4.1144145413555	4	Sussex, East Sussex, United Kingdom	UK	UKE2	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	50.9167	-0.083333	-2609142	20150705	http://www.arabtimesonline.com/mccullum-sets-t20-blast-record/
20150705.export.CSV:446181616	20150705	201507	2015	2015.5068	GBR	LONDON	GBR								NZLMIL	NEW ZEALAND	NZL					MIL			1	042	042	04	1	1.9	2	1	2	-3.97350993377483	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	4	Sussex, East Sussex, United Kingdom	UK	UKE2	50.9167	-0.083333	-2609142	20150705	http://www.arabtimesonline.com/mccullum-sets-t20-blast-record/
20150705.export.CSV:446182182	20150705	201507	2015	2015.5068	NZLMIL	NEW ZEALAND	NZL					MIL			GBR	LONDON	GBR								1	043	043	04	1	2.8	14	2	14	-4.1144145413555	1	New Zealand	NZ	NZ	-41	174	NZ	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	New Zealand	NZ	NZ	-41	174	NZ	20150705	http://www.arabtimesonline.com/mccullum-sets-t20-blast-record/
20150705.export.CSV:446195455	20150705	201507	2015	2015.5068	AUSMIL	AUSTRALIA	AUS					MIL			NZL	NEW ZEALAND	NZL								1	062	062	06	2	7.4	1	1	1	1.03092783505155	1	Australia	AS	AS	-27	133	AS	1	Japan	JA	JA	36	138	JA	1	Japan	JA	JA	36	138	JA	20150705	http://english.kyodonews.jp/news/2015/07/361998.html
20150705.export.CSV:446195456	20150705	201507	2015	2015.5068	AUSMIL	AUSTRALIA	AUS					MIL			NZL	NEW ZEALAND	NZL								1	062	062	06	2	7.4	4	1	4	1.03092783505155	1	Australia	AS	AS	-27	133	AS	1	New Zealand	NZ	NZ	-41	174	NZ	1	Japan	JA	JA	36	138	JA	20150705	http://english.kyodonews.jp/news/2015/07/361998.html
20150705.export.CSV:446196078	20150705	201507	2015	2015.5068	NZL	NEW ZEALAND	NZL								AUSMIL	AUSTRALIA	AUS					MIL			1	062	062	06	2	7.4	1	1	1	1.03092783505155	1	Japan	JA	JA	36	138	JA	1	Australia	AS	AS	-27	133	AS	1	Japan	JA	JA	36	138	JA	20150705	http://english.kyodonews.jp/news/2015/07/361998.html
20150705.export.CSV:446196079	20150705	201507	2015	2015.5068	NZL	NEW ZEALAND	NZL								AUSMIL	AUSTRALIA	AUS					MIL			1	062	062	06	2	7.4	4	1	4	1.03092783505155	1	New Zealand	NZ	NZ	-41	174	NZ	1	Australia	AS	AS	-27	133	AS	1	Japan	JA	JA	36	138	JA	20150705	http://english.kyodonews.jp/news/2015/07/361998.html
20150705.export.CSV:446223961	20150705	201507	2015	2015.5068	GBR	LONDON	GBR								NZLMIL	NEW ZEALAND	NZL					MIL			1	042	042	04	1	1.9	2	1	2	-4.25531914893617	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150705	http://www.mid-day.com/articles/mccullum-scores-158-in-t20-blast/16344168
20150705.export.CSV:446224555	20150705	201507	2015	2015.5068	NZLMIL	NEW ZEALAND	NZL					MIL			GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	-4.25531914893617	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	New Zealand	NZ	NZ	-41	174	NZ	20150705	http://www.mid-day.com/articles/mccullum-scores-158-in-t20-blast/16344168
20150705.export.CSV:446237476	20150705	201507	2015	2015.5068											NZLMIL	NEW ZEALAND	NZL					MIL			1	043	043	04	1	2.8	8	1	8	-4.37956204379562	0							1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150705	http://menafn.com/1094271419/McCullum-Sets-T20-Blast-Record
20150705.export.CSV:446238307	20150705	201507	2015	2015.5068	NZL	NEW ZEALAND	NZL								NZLMIL	NEW ZEALAND	NZL					MIL			1	043	043	04	1	2.8	2	1	2	-4.37956204379562	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150705	http://menafn.com/1094271419/McCullum-Sets-T20-Blast-Record
20150705.export.CSV:446238308	20150705	201507	2015	2015.5068	NZLMIL	NEW ZEALAND	NZL					MIL													1	042	042	04	1	1.9	6	1	6	-4.37956204379562	4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	0							4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20150705	http://menafn.com/1094271419/McCullum-Sets-T20-Blast-Record
20150705.export.CSV:446238309	20150705	201507	2015	2015.5068	NZLMIL	NEW ZEALAND	NZL					MIL													1	042	042	04	1	1.9	2	1	2	-4.37956204379562	1	New Zealand	NZ	NZ	-41	174	NZ	0							1	New Zealand	NZ	NZ	-41	174	NZ	20150705	http://menafn.com/1094271419/McCullum-Sets-T20-Blast-Record
20150705.export.CSV:446238310	20150705	201507	2015	2015.5068	NZLMIL	NEW ZEALAND	NZL					MIL			NZL	NEW ZEALAND	NZL								1	042	042	04	1	1.9	2	1	2	-4.37956204379562	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150705	http://menafn.com/1094271419/McCullum-Sets-T20-Blast-Record
